央视,#genre#
CCTV-6HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv6hd%26ip%3Dpsus01%26usign%3D__KU9_AUTO__
CCTV-6HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dcctv6hd%26usign%3D__KU9_AUTO__
CCTV-6HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Ddx%26id%3Dcctv6hd%26usign%3D__KU9_AUTO__
CCTV-6HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Dlt%26id%3Dcctv6hd%26usign%3D__KU9_AUTO__
CCTV-6HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fbfgd.m3u8%3Fid%3D4200000065%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F222.173.9.81%2F00%2FSNM%2FCHANNEL00000318%2Findex.m3u8
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Flive.junhao.mil.cn%2Frmt9502%2F3e6e7c5477314ec38f5e58e2a5c70024.m3u8%3FtxSecret%3D57978fafb9c19880afa5c8687e8241d8%26txTime%3D7A42BAFF
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fdsdq.m3u8%3Fid%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb1.m3u8%3Fid%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26ip%3Dwhus12%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26ip%3Dwhus22%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26ip%3Dwhus04%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26ip%3Dopfr02%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26ip%3Dwhus14%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26ip%3Dwhus01%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv7hd%26ip%3Dpsus01%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Ddx%26id%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Dlt%26id%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fcctvxw.m3u8%3Fbt%3D2%26id%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fbfgd.m3u8%3Fid%3D4200000127%26usign%3D__KU9_AUTO__
CCTV-7HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fcctvxw.m3u8%3Fbt%3D2%26id%3Dcctv7hd%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F222.173.9.81%2F00%2FSNM%2FCHANNEL00000362%2Findex.m3u8
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fdsdq.m3u8%3Fid%3Dcctv8hd%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dpsus02%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb1.m3u8%3Fid%3Dcctv8hd%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus08%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus27%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus21%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus02%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus15%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus06%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus22%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus07%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus23%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus24%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus17%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus18%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dwhus25%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dpsus01%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv8hd%26ip%3Dpsus03%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dcctv8hd%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Ddx%26id%3Dcctv8hd%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Dlt%26id%3Dcctv8hd%26usign%3D__KU9_AUTO__
CCTV-8HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fbfgd.m3u8%3Fid%3D4200000066%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F222.173.9.81%2F00%2FSNM%2FCHANNEL00000319%2Findex.m3u8
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fdsdq.m3u8%3Fid%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb1.m3u8%3Fid%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dwhus09%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dwhus22%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dwhus04%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dwhus14%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dopfr02%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dwhus01%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dpsus03%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv9hd%26ip%3Dpsus01%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Ddx%26id%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Dlt%26id%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fcctvxw.m3u8%3Fbt%3D2%26id%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fbfgd.m3u8%3Fid%3D4200000128%26usign%3D__KU9_AUTO__
CCTV-9HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fcctvxw.m3u8%3Fbt%3D2%26id%3Dcctv9hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F222.173.9.81%2F00%2FSNM%2FCHANNEL00000321%2Findex.m3u8
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fdsdq.m3u8%3Fid%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb1.m3u8%3Fid%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26ip%3Dwhus12%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26ip%3Dopfr02%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26ip%3Dwhus04%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26ip%3Dwhus15%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26ip%3Dwhus14%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26ip%3Dwhus01%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv10hd%26ip%3Dpsus01%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Ddx%26id%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Dlt%26id%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fcctvxw.m3u8%3Fbt%3D2%26id%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fbfgd.m3u8%3Fid%3D4200000129%26usign%3D__KU9_AUTO__
CCTV-10HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fcctvxw.m3u8%3Fbt%3D2%26id%3Dcctv10hd%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F222.173.9.81%2F00%2FSNM%2FCHANNEL00000344%2Findex.m3u8
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fdsdq.m3u8%3Fid%3Dcctv11hd%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb1.m3u8%3Fid%3Dcctv11hd%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26ip%3Dwhus27%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26ip%3Dwhus28%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26ip%3Dwhus12%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26ip%3Dwhus03%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26ip%3Dwhus24%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26ip%3Dwhus19%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv11hd%26ip%3Dpsus01%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dcctv11hd%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Ddx%26id%3Dcctv11hd%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Dlt%26id%3Dcctv11hd%26usign%3D__KU9_AUTO__
CCTV-11HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fbfgd.m3u8%3Fid%3D4200000130%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F222.173.9.81%2F00%2FSNM%2FCHANNEL00000322%2Findex.m3u8
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fdsdq.m3u8%3Fid%3Dcctv12hd%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb1.m3u8%3Fid%3Dcctv12hd%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dwhus27%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dwhus28%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dwhus11%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dopfr02%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dwhus15%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dwhus03%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dwhus24%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv12hd%26ip%3Dpsus01%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dcctv12hd%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Ddx%26id%3Dcctv12hd%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fisp%3Dlt%26id%3Dcctv12hd%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fbfgd.m3u8%3Fid%3D4200000131%26usign%3D__KU9_AUTO__
CCTV-12HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive2%2Fcctvxw.m3u8%3Fbt%3D2%26id%3Dcctv12hd%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F222.173.9.81%2F00%2FSNM%2FCHANNEL00000345%2Findex.m3u8
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fdsdq.m3u8%3Fid%3Dcctv13hd%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb1.m3u8%3Fid%3Dcctv13hd%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus08%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus28%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus29%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus30%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus11%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus02%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus03%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus05%26usign%3D__KU9_AUTO__
CCTV-13HD,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjsb.m3u8%3Fid%3Dcctv13hd%26ip%3Dwhus15%26usign%3D__KU9_AUTO__
